Name	Accession ID	Date	Location	Region	Location_with_Region
hCoV-19/NorthAmerica/USA/NewYork/EPI_ISL_6523080/2021-10-17	EPI_ISL_6523080	2021/10/17	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NorthCarolina/EPI_ISL_6528250/2021-10-20	EPI_ISL_6528250	2021/10/20	USA	NorthCarolina	USA
hCoV-19/NorthAmerica/USA/Florida/EPI_ISL_6530376/2021-10-27	EPI_ISL_6530376	2021/10/27	USA	Florida	USA
hCoV-19/NorthAmerica/USA/NewYork/EPI_ISL_6540967/2021-10-29	EPI_ISL_6540967	2021/10/29	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/Maryland/EPI_ISL_6542632/2021-10-22	EPI_ISL_6542632	2021/10/22	USA	Maryland	USA
hCoV-19/NorthAmerica/USA/Washington/EPI_ISL_6568720/2021-10-29	EPI_ISL_6568720	2021/10/29	USA	Washington	USA
hCoV-19/NorthAmerica/USA/Washington/EPI_ISL_6568817/2021-10-29	EPI_ISL_6568817	2021/10/29	USA	Washington	USA
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585201/2021-11-08	EPI_ISL_6585201	2021/11/08	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585205/2021-11-06	EPI_ISL_6585205	2021/11/06	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585208/2021-10-29	EPI_ISL_6585208	2021/10/29	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585210/2021-10-28	EPI_ISL_6585210	2021/10/28	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585211/2021-10-28	EPI_ISL_6585211	2021/10/28	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585213/2021-10-28	EPI_ISL_6585213	2021/10/28	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585214/2021-10-28	EPI_ISL_6585214	2021/10/28	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585215/2021-10-29	EPI_ISL_6585215	2021/10/29	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585217/2021-10-29	EPI_ISL_6585217	2021/10/29	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585223/2021-11-09	EPI_ISL_6585223	2021/11/09	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585224/2021-11-11	EPI_ISL_6585224	2021/11/11	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6585225/2021-11-12	EPI_ISL_6585225	2021/11/12	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Asia/Jordan/Amman/EPI_ISL_6586723/2021-11-17	EPI_ISL_6586723	2021/11/17	Jordan	Amman	Jordan
hCoV-19/NorthAmerica/USA/Colorado/EPI_ISL_6599968/2021-08-19	EPI_ISL_6599968	2021/08/19	USA	Colorado	USA
hCoV-19/NorthAmerica/USA/Colorado/EPI_ISL_6599997/2021-08-18	EPI_ISL_6599997	2021/08/18	USA	Colorado	USA
hCoV-19/NorthAmerica/USA/NewYork/OntarioCounty/EPI_ISL_6612753/2021-11-01	EPI_ISL_6612753	2021/11/01	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NewJersey/EPI_ISL_6629136/2021-10-31	EPI_ISL_6629136	2021/10/31	USA	NewJersey	USA
hCoV-19/Africa/Botswana/SouthEast/GreaterGaborone/Oodi/EPI_ISL_6640848/2021-07-21	EPI_ISL_6640848	2021/07/21	Botswana	SouthEast	Botswana
hCoV-19/Africa/Botswana/SouthEast/GreaterGaborone/Oodi/EPI_ISL_6640914/2021-07-22	EPI_ISL_6640914	2021/07/22	Botswana	SouthEast	Botswana
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_6647909/2021-11-09	EPI_ISL_6647909	2021/11/09	Germany	NorthRhine-Westphalia	Germany
hCoV-19/NorthAmerica/USA/Tennessee/EPI_ISL_6651345/2021-10-05	EPI_ISL_6651345	2021/10/05	USA	Tennessee	USA
hCoV-19/Europe/France/Ile-de-France/EPI_ISL_6651438/2021-11-10	EPI_ISL_6651438	2021/11/10	France	Ile-de-France	France
hCoV-19/Africa/Botswana/Kweneng/GreaterGaborone/Molepolole/EPI_ISL_6670154/2021-10-25	EPI_ISL_6670154	2021/10/25	Botswana	Kweneng	Botswana
hCoV-19/NorthAmerica/Canada/Ontario/Toronto/EPI_ISL_6686631/2021-08-04	EPI_ISL_6686631	2021/08/04	Canada	Ontario	Canada
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693493/2021-08-31	EPI_ISL_6693493	2021/08/31	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693495/2021-08-31	EPI_ISL_6693495	2021/08/31	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693496/2021-08-31	EPI_ISL_6693496	2021/08/31	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693497/2021-09-01	EPI_ISL_6693497	2021/09/01	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693498/2021-09-01	EPI_ISL_6693498	2021/09/01	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693499/2021-09-01	EPI_ISL_6693499	2021/09/01	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693503/2021-09-02	EPI_ISL_6693503	2021/09/02	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693504/2021-09-02	EPI_ISL_6693504	2021/09/02	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693505/2021-09-05	EPI_ISL_6693505	2021/09/05	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693506/2021-09-14	EPI_ISL_6693506	2021/09/14	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693507/2021-09-14	EPI_ISL_6693507	2021/09/14	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693508/2021-09-14	EPI_ISL_6693508	2021/09/14	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693509/2021-09-15	EPI_ISL_6693509	2021/09/15	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693510/2021-09-15	EPI_ISL_6693510	2021/09/15	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693511/2021-09-15	EPI_ISL_6693511	2021/09/15	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693513/2021-09-16	EPI_ISL_6693513	2021/09/16	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693515/2021-10-07	EPI_ISL_6693515	2021/10/07	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693520/2021-09-15	EPI_ISL_6693520	2021/09/15	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693621/2021-09-06	EPI_ISL_6693621	2021/09/06	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693622/2021-09-02	EPI_ISL_6693622	2021/09/02	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693626/2021-08-30	EPI_ISL_6693626	2021/08/30	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6693634/2021-09-01	EPI_ISL_6693634	2021/09/01	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/Zimbabwe/HRE/EPI_ISL_6699647/2021-08-17	EPI_ISL_6699647	2021/08/17	Zimbabwe	HRE	Zimbabwe
hCoV-19/Africa/Zimbabwe/HRE/EPI_ISL_6699649/2021-08-17	EPI_ISL_6699649	2021/08/17	Zimbabwe	HRE	Zimbabwe
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/eThekwini/EPI_ISL_6699709/2021-10-20	EPI_ISL_6699709	2021/10/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/Ugu/EPI_ISL_6699714/2021-10-21	EPI_ISL_6699714	2021/10/21	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/Ugu/EPI_ISL_6699720/2021-10-21	EPI_ISL_6699720	2021/10/21	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/Ugu/EPI_ISL_6699721/2021-10-21	EPI_ISL_6699721	2021/10/21	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/Ugu/EPI_ISL_6699724/2021-10-22	EPI_ISL_6699724	2021/10/22	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/eThekwini/EPI_ISL_6699727/2021-10-20	EPI_ISL_6699727	2021/10/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_6704862/2021-11-12	EPI_ISL_6704862	2021/11/12	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_6764854/2021-11-19	EPI_ISL_6764854	2021/11/19	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/France/Ile-de-France/EPI_ISL_6776105/2021-11-16	EPI_ISL_6776105	2021/11/16	France	Ile-de-France	France
hCoV-19/Africa/SouthAfrica/Gauteng/CityOfJohannesburgMetroRegionA/EPI_ISL_6782066/2021-11-17	EPI_ISL_6782066	2021/11/17	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/CityOfJohannesburgMetroRegionE/EPI_ISL_6782091/2021-11-20	EPI_ISL_6782091	2021/11/20	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/NorthAmerica/USA/Florida/EPI_ISL_6787542/2021-11-08	EPI_ISL_6787542	2021/11/08	USA	Florida	USA
hCoV-19/NorthAmerica/USA/Nebraska/EPI_ISL_6788502/2021-11-01	EPI_ISL_6788502	2021/11/01	USA	Nebraska	USA
hCoV-19/NorthAmerica/USA/NewYork/EPI_ISL_6793247/2021-11-11	EPI_ISL_6793247	2021/11/11	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/Florida/EPI_ISL_6794185/2021-11-12	EPI_ISL_6794185	2021/11/12	USA	Florida	USA
hCoV-19/NorthAmerica/USA/Arizona/Apache/EPI_ISL_6794917/2021-11-08	EPI_ISL_6794917	2021/11/08	USA	Arizona	USA
hCoV-19/Africa/Mozambique/Inhambane/EPI_ISL_6795171/2021-10-07	EPI_ISL_6795171	2021/10/07	Mozambique	Inhambane	Mozambique
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6795196/2021-11-19	EPI_ISL_6795196	2021/11/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6795197/2021-11-18	EPI_ISL_6795197	2021/11/18	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_6795204/2021-11-23	EPI_ISL_6795204	2021/11/23	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/Zimbabwe/Masvingo/EPI_ISL_6795209/2021-10-24	EPI_ISL_6795209	2021/10/24	Zimbabwe	Masvingo	Zimbabwe
hCoV-19/Africa/SouthAfrica/Gauteng/Tshwane/EPI_ISL_6795843/2021-11-16	EPI_ISL_6795843	2021/11/16	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Europe/Belgium/Wallonie/Namur/Fosses-la-Ville/EPI_ISL_6813830/2021-09-05	EPI_ISL_6813830	2021/09/05	Belgium	Wallonie	Belgium
hCoV-19/Africa/Zimbabwe/Masvingo/EPI_ISL_6829563/2021-10-25	EPI_ISL_6829563	2021/10/25	Zimbabwe	Masvingo	Zimbabwe
hCoV-19/NorthAmerica/USA/Nebraska/EPI_ISL_6863075/2021-11-23	EPI_ISL_6863075	2021/11/23	USA	Nebraska	USA
hCoV-19/Europe/France/Ile-de-France/Neuilly-Sur-Seine/EPI_ISL_6884986/2021-11-04	EPI_ISL_6884986	2021/11/04	France	Ile-de-France	France
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6886556/2021-10-27	EPI_ISL_6886556	2021/10/27	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6886557/2021-11-04	EPI_ISL_6886557	2021/11/04	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6886558/2021-11-15	EPI_ISL_6886558	2021/11/15	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/NorthAmerica/USA/NewYork/OnondagaCounty/EPI_ISL_6889054/2021-10-22	EPI_ISL_6889054	2021/10/22	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NewYork/OnondagaCounty/EPI_ISL_6889063/2021-10-22	EPI_ISL_6889063	2021/10/22	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NewYork/SaratogaCounty/EPI_ISL_6889491/2021-10-14	EPI_ISL_6889491	2021/10/14	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NewYork/OnondagaCounty/EPI_ISL_6890008/2021-10-29	EPI_ISL_6890008	2021/10/29	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NewYork/OnondagaCounty/EPI_ISL_6890042/2021-10-29	EPI_ISL_6890042	2021/10/29	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NewYork/OnondagaCounty/EPI_ISL_6890060/2021-10-29	EPI_ISL_6890060	2021/10/29	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/Iowa/EPI_ISL_6899102/2021-11-16	EPI_ISL_6899102	2021/11/16	USA	Iowa	USA
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6900083/2021-10-08	EPI_ISL_6900083	2021/10/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6900085/2021-10-08	EPI_ISL_6900085	2021/10/08	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6900087/2021-10-08	EPI_ISL_6900087	2021/10/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_6900093/2021-11-02	EPI_ISL_6900093	2021/11/02	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_6900094/2021-11-03	EPI_ISL_6900094	2021/11/03	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900096/2021-10-15	EPI_ISL_6900096	2021/10/15	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900097/2021-10-13	EPI_ISL_6900097	2021/10/13	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900109/2021-10-26	EPI_ISL_6900109	2021/10/26	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900110/2021-10-13	EPI_ISL_6900110	2021/10/13	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900117/2021-10-29	EPI_ISL_6900117	2021/10/29	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900121/2021-11-03	EPI_ISL_6900121	2021/11/03	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900122/2021-10-04	EPI_ISL_6900122	2021/10/04	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900123/2021-10-05	EPI_ISL_6900123	2021/10/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900124/2021-10-04	EPI_ISL_6900124	2021/10/04	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900126/2021-10-05	EPI_ISL_6900126	2021/10/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_6900128/2021-10-05	EPI_ISL_6900128	2021/10/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6900131/2021-10-26	EPI_ISL_6900131	2021/10/26	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6900133/2021-11-03	EPI_ISL_6900133	2021/11/03	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_6900137/2021-11-08	EPI_ISL_6900137	2021/11/08	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_6900138/2021-11-09	EPI_ISL_6900138	2021/11/09	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6900140/2021-11-09	EPI_ISL_6900140	2021/11/09	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6900146/2021-09-22	EPI_ISL_6900146	2021/09/22	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/NorthAmerica/USA/NewYork/OnondagaCounty/EPI_ISL_6905982/2021-11-01	EPI_ISL_6905982	2021/11/01	USA	NewYork	USA
hCoV-19/NorthAmerica/USA/NewYork/OnondagaCounty/EPI_ISL_6905986/2021-11-01	EPI_ISL_6905986	2021/11/01	USA	NewYork	USA
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6906363/2021-10-25	EPI_ISL_6906363	2021/10/25	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_6906372/2021-11-12	EPI_ISL_6906372	2021/11/12	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6906374/2021-09-15	EPI_ISL_6906374	2021/09/15	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6906375/2021-10-01	EPI_ISL_6906375	2021/10/01	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_6906486/2021-09-21	EPI_ISL_6906486	2021/09/21	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_6906488/2021-10-20	EPI_ISL_6906488	2021/10/20	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_6906513/2021-10-14	EPI_ISL_6906513	2021/10/14	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/NorthAmerica/USA/Colorado/EPI_ISL_6912672/2021-10-21	EPI_ISL_6912672	2021/10/21	USA	Colorado	USA
hCoV-19/NorthAmerica/USA/Colorado/EPI_ISL_6912803/2021-10-27	EPI_ISL_6912803	2021/10/27	USA	Colorado	USA
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913972/2021-10-04	EPI_ISL_6913972	2021/10/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913975/2021-11-01	EPI_ISL_6913975	2021/11/01	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913976/2021-09-20	EPI_ISL_6913976	2021/09/20	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913977/2021-09-25	EPI_ISL_6913977	2021/09/25	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913978/2021-09-20	EPI_ISL_6913978	2021/09/20	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913981/2021-09-20	EPI_ISL_6913981	2021/09/20	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913985/2021-09-20	EPI_ISL_6913985	2021/09/20	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_6913989/2021-10-19	EPI_ISL_6913989	2021/10/19	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_6914008/2021-11-21	EPI_ISL_6914008	2021/11/21	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_6914960/2021-06-08	EPI_ISL_6914960	2021/06/08	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Europe/Denmark/Hovedstaden/EPI_ISL_6934488/2021-11-23	EPI_ISL_6934488	2021/11/23	Denmark	Hovedstaden	Denmark
hCoV-19/Europe/Denmark/Hovedstaden/EPI_ISL_6938192/2021-11-22	EPI_ISL_6938192	2021/11/22	Denmark	Hovedstaden	Denmark
hCoV-19/Europe/Germany/Rhineland-Palatinate/EPI_ISL_6952731/2021-11-02	EPI_ISL_6952731	2021/11/02	Germany	Rhineland-Palatinate	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_6956358/2021-11-10	EPI_ISL_6956358	2021/11/10	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_6956396/2021-11-15	EPI_ISL_6956396	2021/11/15	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_6957252/2021-11-08	EPI_ISL_6957252	2021/11/08	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Africa/Malawi/Southern/Blantyre/EPI_ISL_6963152/2021-07-09	EPI_ISL_6963152	2021/07/09	Malawi	Southern	Malawi
hCoV-19/Africa/SouthAfrica/FreeState/Mangaung/EPI_ISL_6966976/2021-10-27	EPI_ISL_6966976	2021/10/27	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/Mangaung/EPI_ISL_6966984/2021-10-27	EPI_ISL_6966984	2021/10/27	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_7015158/2021-10-22	EPI_ISL_7015158	2021/10/22	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_7015160/2021-10-22	EPI_ISL_7015160	2021/10/22	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_7015163/2021-10-18	EPI_ISL_7015163	2021/10/18	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_7015164/2021-10-19	EPI_ISL_7015164	2021/10/19	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_7015170/2021-10-23	EPI_ISL_7015170	2021/10/23	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/EPI_ISL_7044377/2021-11-05	EPI_ISL_7044377	2021/11/05	France	Auvergne-Rhone-Alpes	France
hCoV-19/Europe/France/Hauts-de-France/EPI_ISL_7052865/2021-11-10	EPI_ISL_7052865	2021/11/10	France	Hauts-de-France	France
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_7071284/2021-11-19	EPI_ISL_7071284	2021/11/19	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_7098671/2021-11-20	EPI_ISL_7098671	2021/11/20	Germany	NorthRhine-Westphalia	Germany
hCoV-19/NorthAmerica/USA/Texas/EPI_ISL_7119566/2021-11-22	EPI_ISL_7119566	2021/11/22	USA	Texas	USA
hCoV-19/Africa/Botswana/Oodi/EPI_ISL_7120998/2021-07-21	EPI_ISL_7120998	2021/07/21	Botswana	Oodi	Botswana
hCoV-19/NorthAmerica/USA/NewYork/EPI_ISL_7126627/2021-11-11	EPI_ISL_7126627	2021/11/11	USA	NewYork	USA
